회계연도,시도명,계층,세목명,금액,비중
2021,전남,군,지방소득세,133283811000,4.33
2021,전남,군,지역자원시설세,0,0
2021,전남,시,과년도수입,2604662000,0.01
2021,전남,시,담배소비세,79420500000,0.37
2021,전남,시,도시계획세(재산세),0,0
2021,전남,시,자동차세,229765286000,1.06
2021,전남,시,재산세,184031705000,0.85
2021,전남,시,주민세,51564537000,0.24
2021,전남,시,지방소득세,317776697000,1.47
2021,전남,시,지역자원시설세,0,0
2021,전남,시도,과년도수입,-5139219000,-0.01
2021,전남,시도,담배소비세,0,0
2021,전남,시도,등록면허세,68878863000,0.08
2021,전남,시도,레저세,0,0
2021,전남,시도,자동차세,0,0
2021,전남,시도,지방교육세,199663136000,0.23
2021,전남,시도,지역자원시설세,89151166000,0.1
2021,전남,시도,취득세,787834709000,0.89
2021,전북,군,과년도수입,466404000,0.02
2021,전북,군,담배소비세,23033250000,0.75
2021,전북,군,도시계획세(재산세),0,0
2021,전북,군,자동차세,63091247000,2.05
2021,전북,군,재산세,38977020000,1.26
2021,전북,군,주민세,11286969000,0.37
2021,전북,군,지방소득세,61500762000,2
2021,전북,군,지역자원시설세,0,0
2021,전북,시,과년도수입,18347181000,0.08
2021,전북,시,담배소비세,99067708000,0.46
2021,전북,시,도시계획세(재산세),0,0
2021,전북,시,자동차세,272844496000,1.26
2021,전북,시,재산세,196093644000,0.91
2021,전북,시,주민세,39738401000,0.18
2021,전북,시,지방소득세,259449557000,1.2
2021,전북,시,지역자원시설세,0,0
2021,전북,시도,과년도수입,-4799502000,-0.01
2021,전북,시도,담배소비세,0,0
2021,전북,시도,등록면허세,50207858000,0.06
2021,전북,시도,레저세,0,0
2021,전북,시도,자동차세,0,0
2021,전북,시도,지방교육세,177288296000,0.2
2021,전북,시도,지역자원시설세,41904912000,0.05
2021,전북,시도,취득세,629203875000,0.71
2021,제주,시,과년도수입,35510000,0
2021,제주,시,담배소비세,60349219000,0.28
2021,제주,시,자동차세,124257365000,0.57
2021,제주,시,재산세,191105504000,0.88
2021,제주,시,주민세,14793329000,0.07
2021,제주,시,지방소득세,173590002000,0.8
2021,제주,시,지역자원시설세,0,0
2021,제주,시도,과년도수입,-5250294000,-0.01
2021,제주,시도,도시계획세(재산세),0,0
2021,제주,시도,등록면허세,35553591000,0.04
2021,제주,시도,레저세,8658274000,0.01
2021,제주,시도,지방교육세,112711716000,0.13
2021,제주,시도,지역자원시설세,20433102000,0.02
2021,제주,시도,취득세,542809375000,0.62
2021,충남,군,과년도수입,5152408000,0.17
2021,충남,군,담배소비세,34617329000,1.12
2021,충남,군,도시계획세(재산세),0,0
2021,충남,군,자동차세,80138151000,2.6
2021,충남,군,재산세,72229899000,2.34
2021,충남,군,주민세,12914580000,0.42
2021,충남,군,지방소득세,77671221000,2.52
2021,충남,군,지역자원시설세,0,0
2021,충남,시,과년도수입,17580276000,0.08
2021,충남,시,담배소비세,141823355000,0.65
2021,충남,시,도시계획세(재산세),0,0
2021,충남,시,자동차세,297331103000,1.37
2021,충남,시,재산세,344797964000,1.59
2021,충남,시,주민세,101032096000,0.47
2021,충남,시,지방소득세,595501097000,2.75
2021,충남,시,지역자원시설세,0,0
2021,충남,시도,과년도수입,-18703647000,-0.02
2021,충남,시도,담배소비세,0,0
2021,충남,시도,등록면허세,78649829000,0.09
2021,충남,시도,레저세,6629748000,0.01
2021,충남,시도,자동차세,0,0
2021,충남,시도,지방교육세,288070615000,0.33
2021,충남,시도,지역자원시설세,107459693000,0.12
2021,충남,시도,취득세,1199188567000,1.36
2021,충북,군,과년도수입,4516237000,0.15
2021,충북,군,담배소비세,40172510000,1.3
2021,충북,군,도시계획세(재산세),0,0
2021,충북,군,자동차세,78586462000,2.55
2021,충북,군,재산세,68107661000,2.21
2021,충북,군,주민세,24769832000,0.8
2021,충북,군,지방소득세,150591321000,4.89
2021,충북,군,지역자원시설세,0,0
2021,충북,시,과년도수입,13565497000,0.06
2021,충북,시,담배소비세,86732155000,0.4
2021,충북,시,도시계획세(재산세),0,0
2021,충북,시,자동차세,220260991000,1.02
2021,충북,시,재산세,189756371000,0.88
2021,충북,시,주민세,49510349000,0.23
2021,충북,시,지방소득세,343339287000,1.59
2021,충북,시,지역자원시설세,0,0
2021,충북,시도,과년도수입,-23588777000,-0.03
2021,충북,시도,담배소비세,0,0
2021,충북,시도,등록면허세,55409285000,0.06
2021,충북,시도,레저세,0,0
2021,충북,시도,자동차세,0,0
2021,충북,시도,지방교육세,193891234000,0.22
2021,충북,시도,지역자원시설세,49398663000,0.06
2021,충북,시도,취득세,788849178000,0.9
2022,강원,군,과년도수입,6094418000,0.19
2022,강원,군,담배소비세,45831350000,1.44
2022,강원,군,도시계획세(재산세),0,0
2022,강원,군,자동차세,52514626000,1.65
2022,강원,군,재산세,74978542000,2.35
2022,강원,군,주민세,10197231000,0.32
2022,강원,군,지방소득세,79368790000,2.49
2022,강원,군,지역자원시설세,0,0
2022,강원,시,과년도수입,10594953000,0.04
2022,강원,시,담배소비세,90000756000,0.37
2022,강원,시,도시계획세(재산세),0,0
2022,강원,시,자동차세,158710630000,0.66
2022,강원,시,재산세,207952162000,0.86
2022,강원,시,주민세,32478437000,0.13
2022,강원,시,지방소득세,268325491000,1.11
2022,강원,시,지역자원시설세,0,0
2022,강원,시도,과년도수입,-412835000,0
2022,강원,시도,담배소비세,0,0
2022,강원,시도,등록면허세,41495190000,0.04
2022,강원,시도,레저세,844557000,0
2022,강원,시도,자동차세,0,0
2022,강원,시도,지방교육세,191015398000,0.21
2022,강원,시도,지역자원시설세,54154036000,0.06
2022,강원,시도,취득세,728769606000,0.8
2022,경기,군,과년도수입,7539972000,0.24
2022,경기,군,담배소비세,21714752000,0.68
2022,경기,군,도시계획세(재산세),0,0
2022,경기,군,자동차세,44446988000,1.39
2022,경기,군,재산세,67680296000,2.12
2022,경기,군,주민세,3735743000,0.12
2022,경기,군,지방소득세,58664562000,1.84
2022,경기,군,지역자원시설세,0,0
2022,경기,시,과년도수입,219703055000,0.91
2022,경기,시,담배소비세,912988933000,3.78
2022,경기,시,도시계획세(재산세),-1017000,0
2022,경기,시,자동차세,1792392033000,7.41
2022,경기,시,재산세,4212743491000,17.42
2022,경기,시,주민세,637778145000,2.64
2022,경기,시,지방소득세,6372709299000,26.36
2022,경기,시,지역자원시설세,0,0
2022,경기,시도,과년도수입,-67636801000,-0.08
2022,경기,시도,담배소비세,0,0
2022,경기,시도,등록면허세,532663147000,0.58
2022,경기,시도,레저세,437553369000,0.48
2022,경기,시도,자동차세,0,0
2022,경기,시도,지방교육세,2193194924000,2.4
2022,경기,시도,지역자원시설세,481914663000,0.53
2022,경기,시도,취득세,8755557950000,9.6
2022,경남,군,과년도수입,3212571000,0.1
2022,경남,군,담배소비세,36166608000,1.14
2022,경남,군,도시계획세(재산세),0,0
2022,경남,군,자동차세,67072666000,2.11
2022,경남,군,재산세,73331860000,2.3
2022,경남,군,주민세,13989197000,0.44
2022,경남,군,지방소득세,85522420000,2.68
2022,경남,군,지역자원시설세,0,0
2022,경남,시,과년도수입,27968946000,0.12
2022,경남,시,담배소비세,205300227000,0.85
2022,경남,시,도시계획세(재산세),0,0
2022,경남,시,자동차세,454121722000,1.88
2022,경남,시,재산세,585526211000,2.42
2022,경남,시,주민세,118186976000,0.49
2022,경남,시,지방소득세,694021293000,2.87
2022,경남,시,지역자원시설세,30284900000,0.13
2022,경남,시도,과년도수입,-497485000,0
2022,경남,시도,담배소비세,0,0
2022,경남,시도,등록면허세,102169445000,0.11
2022,경남,시도,레저세,75580765000,0.08
2022,경남,시도,자동차세,0,0
2022,경남,시도,지방교육세,395278051000,0.44
2022,경남,시도,지역자원시설세,81889651000,0.09
2022,경남,시도,취득세,1246146869000,1.37
2022,경북,군,과년도수입,6317326000,0.2
2022,경북,군,담배소비세,46561088000,1.46
2022,경북,군,도시계획세(재산세),0,0
2022,경북,군,자동차세,84858258000,2.66
2022,경북,군,재산세,84720597000,2.66
2022,경북,군,주민세,13095171000,0.41
2022,경북,군,지방소득세,103670094000,3.25
2022,경북,군,지역자원시설세,0,0
2022,경북,시,과년도수입,20490355000,0.08
2022,경북,시,담배소비세,164619524000,0.68
2022,경북,시,도시계획세(재산세),0,0
2022,경북,시,자동차세,333292555000,1.38
2022,경북,시,재산세,381480756000,1.58
2022,경북,시,주민세,98437945000,0.41
2022,경북,시,지방소득세,795187254000,3.29
2022,경북,시,지역자원시설세,0,0
2022,경북,시도,과년도수입,8500622000,0.01
2022,경북,시도,담배소비세,0,0
2022,경북,시도,등록면허세,76979473000,0.09
2022,경북,시도,레저세,4426874000,0
2022,경북,시도,자동차세,0,0
2022,경북,시도,지방교육세,290131059000,0.32
2022,경북,시도,지역자원시설세,148591759000,0.17
2022,경북,시도,취득세,851195641000,0.94
2022,광주,시도,과년도수입,12633835000,0.01
2022,광주,시도,담배소비세,100560458000,0.11
2022,광주,시도,도시계획세(재산세),0,0
2022,광주,시도,등록면허세,40994992000,0.04
2022,광주,시도,레저세,15291193000,0.02
2022,광주,시도,자동차세,223221166000,0.24
2022,광주,시도,재산세,252886935000,0.28
2022,광주,시도,주민세,49913181000,0.06
2022,광주,시도,지방교육세,163193918000,0.18
2022,광주,시도,지방소득세,465085438000,0.51
2022,광주,시도,지역자원시설세,35868063000,0.04
2022,광주,시도,취득세,585313426000,0.64
2022,대구,군,과년도수입,3748899000,0.12
2022,대구,군,담배소비세,17286038000,0.54
2022,대구,군,도시계획세(재산세),0,0
2022,대구,군,자동차세,38251559000,1.2
2022,대구,군,재산세,64729819000,2.03
2022,대구,군,주민세,12387316000,0.39
2022,대구,군,지방소득세,66505638000,2.09
2022,대구,군,지역자원시설세,0,0
2022,대구,시도,과년도수입,16825371000,0.02
2022,대구,시도,담배소비세,138319121000,0.15
2022,대구,시도,도시계획세(재산세),0,0
2022,대구,시도,등록면허세,61564601000,0.07
2022,대구,시도,레저세,8471685000,0.01
2022,대구,시도,자동차세,329858450000,0.36
2022,대구,시도,재산세,501446955000,0.55
2022,대구,시도,주민세,52833256000,0.06
2022,대구,시도,지방교육세,278836103000,0.31
2022,대구,시도,지방소득세,553493868000,0.61
2022,대구,시도,지역자원시설세,61503326000,0.07
2022,대구,시도,취득세,1041571092000,1.15
2022,대전,시도,과년도수입,7355400000,0
2022,대전,시도,담배소비세,97313084000,0.11
2022,대전,시도,도시계획세(재산세),0,0
2022,대전,시도,등록면허세,39740450000,0.04
2022,대전,시도,레저세,780123000,0
2022,대전,시도,자동차세,201747359000,0.22
2022,대전,시도,재산세,295962966000,0.32
2022,대전,시도,주민세,65681669000,0.08
2022,대전,시도,지방교육세,157516586000,0.17
2022,대전,시도,지방소득세,476917539000,0.52
2022,대전,시도,지역자원시설세,37801179000,0.04
2022,대전,시도,취득세,571027389000,0.63
2022,부산,군,과년도수입,2156161000,0.07
2022,부산,군,담배소비세,11459820000,0.36
2022,부산,군,도시계획세(재산세),0,0
2022,부산,군,자동차세,21334812000,0.67
2022,부산,군,재산세,74123337000,2.33
2022,부산,군,주민세,6736004000,0.21
2022,부산,군,지방소득세,46471853000,1.46
2022,부산,군,지역자원시설세,0,0
2022,부산,시도,과년도수입,18331440000,0.02
2022,부산,시도,담배소비세,200156093000,0.22
2022,부산,시도,도시계획세(재산세),0,0
2022,부산,시도,등록면허세,107724757000,0.12
2022,부산,시도,레저세,82690379000,0.09
2022,부산,시도,자동차세,486774653000,0.53
2022,부산,시도,재산세,845386643000,0.93
2022,부산,시도,주민세,109897988000,0.12
2022,부산,시도,지방교육세,438446141000,0.48
2022,부산,시도,지방소득세,1008807822000,1.11
2022,부산,시도,지역자원시설세,142708803000,0.16
2022,부산,시도,취득세,1630403418000,1.79
2022,서울,시도,과년도수입,234830163000,0.26
2022,서울,시도,담배소비세,588594437000,0.65
2022,서울,시도,도시계획세(재산세),-2000,0
2022,서울,시도,등록면허세,475589112000,0.52
2022,서울,시도,레저세,105141709000,0.12
2022,서울,시도,자동차세,1025804137000,1.12
2022,서울,시도,재산세,5813454539000,6.38
2022,서울,시도,주민세,727768012000,0.8
2022,서울,시도,지방교육세,1789797523000,1.96
2022,서울,시도,지방소득세,8835368484000,9.69
2022,서울,시도,지역자원시설세,325407967000,0.36
2022,서울,시도,취득세,5871174480000,6.44
2022,세종,시도,과년도수입,31420000,0
2022,세종,시도,담배소비세,17558501000,0.02
2022,세종,시도,도시계획세(재산세),0,0
2022,세종,시도,등록면허세,14005677000,0.02
2022,세종,시도,레저세,180974000,0
2022,세종,시도,자동차세,51907803000,0.06
2022,세종,시도,재산세,124717222000,0.14
2022,세종,시도,주민세,12953506000,0.01
2022,세종,시도,지방교육세,51738838000,0.06
2022,세종,시도,지방소득세,113505110000,0.12
2022,세종,시도,지역자원시설세,14417322000,0.02
2022,세종,시도,취득세,226283515000,0.25
2022,울산,군,과년도수입,1698621000,0.05
2022,울산,군,담배소비세,17629371000,0.55
2022,울산,군,도시계획세(재산세),0,0
2022,울산,군,자동차세,47311411000,1.48
2022,울산,군,재산세,82969244000,2.6
2022,울산,군,주민세,19247682000,0.6
2022,울산,군,지방소득세,162249507000,5.09
2022,울산,군,지역자원시설세,0,0
2022,울산,시도,과년도수입,-4484848000,0
2022,울산,시도,담배소비세,64365435000,0.07
2022,울산,시도,도시계획세(재산세),0,0
2022,울산,시도,등록면허세,31213522000,0.03
2022,울산,시도,레저세,595852000,0
2022,울산,시도,자동차세,136224291000,0.15
2022,울산,시도,재산세,209709633000,0.23
2022,울산,시도,주민세,66144196000,0.07
2022,울산,시도,지방교육세,136487240000,0.15
2022,울산,시도,지방소득세,454901441000,0.5
2022,울산,시도,지역자원시설세,67406765000,0.08
2022,울산,시도,취득세,427710874000,0.47
2022,인천,군,과년도수입,1554656000,0.05
2022,인천,군,담배소비세,7729059000,0.24
2022,인천,군,도시계획세(재산세),0,0
2022,인천,군,자동차세,12435614000,0.39
2022,인천,군,재산세,23556780000,0.74
2022,인천,군,주민세,2245019000,0.07
2022,인천,군,지방소득세,16397899000,0.51
2022,인천,군,지역자원시설세,0,0
2022,인천,시도,과년도수입,1519911000,0
2022,인천,시도,담배소비세,201747900000,0.22
2022,인천,시도,도시계획세(재산세),0,0
2022,인천,시도,등록면허세,108004649000,0.11
2022,인천,시도,레저세,20324736000,0.02
2022,인천,시도,자동차세,457807437000,0.5
2022,인천,시도,재산세,819703621000,0.9
2022,인천,시도,주민세,113636319000,0.12
2022,인천,시도,지방교육세,439927070000,0.49
2022,인천,시도,지방소득세,872352084000,0.96
2022,인천,시도,지역자원시설세,114682683000,0.12
2022,인천,시도,취득세,2140271563000,2.34
2022,전남,군,과년도수입,6320592000,0.2
2022,전남,군,담배소비세,61771338000,1.94
2022,전남,군,도시계획세(재산세),0,0
2022,전남,군,자동차세,138064132000,4.33
2022,전남,군,재산세,96137087000,3.02
2022,전남,군,주민세,21775258000,0.68
2022,전남,군,지방소득세,138584771000,4.35
2022,전남,군,지역자원시설세,0,0
2022,전남,시,과년도수입,9392661000,0.04
2022,전남,시,담배소비세,80774634000,0.33
2022,전남,시,도시계획세(재산세),0,0
2022,전남,시,자동차세,187452998000,0.78
2022,전남,시,재산세,198309905000,0.82
2022,전남,시,주민세,52193905000,0.22
2022,전남,시,지방소득세,503241128000,2.08
2022,전남,시,지역자원시설세,0,0
2022,전남,시도,과년도수입,-1890832000,0
2022,전남,시도,담배소비세,0,0
2022,전남,시도,등록면허세,61825952000,0.07
2022,전남,시도,레저세,1001322000,0
2022,전남,시도,자동차세,0,0
2022,전남,시도,지방교육세,203929118000,0.23
2022,전남,시도,지역자원시설세,93080739000,0.11
2022,전남,시도,취득세,797494905000,0.87
2022,전북,군,과년도수입,2279830000,0.07
2022,전북,군,담배소비세,23628177000,0.74
2022,전북,군,도시계획세(재산세),0,0
2022,전북,군,자동차세,51056546000,1.6
2022,전북,군,재산세,42599371000,1.34
2022,전북,군,주민세,12050723000,0.38
2022,전북,군,지방소득세,68984873000,2.17
2022,전북,군,지역자원시설세,0,0
2022,전북,시,과년도수입,21238017000,0.09
2022,전북,시,담배소비세,101247732000,0.42
2022,전북,시,도시계획세(재산세),0,0
2022,전북,시,자동차세,230712707000,0.95
2022,전북,시,재산세,207320543000,0.86
2022,전북,시,주민세,42878827000,0.18
2022,전북,시,지방소득세,311769745000,1.29
2022,전북,시,지역자원시설세,0,0
2022,전북,시도,과년도수입,3364765000,0
2022,전북,시도,담배소비세,0,0
2022,전북,시도,등록면허세,43643784000,0.05
2022,전북,시도,레저세,970722000,0
2022,전북,시도,자동차세,0,0
2022,전북,시도,지방교육세,173469395000,0.19
2022,전북,시도,지역자원시설세,42445601000,0.05
2022,전북,시도,취득세,549686379000,0.61
2022,제주,시,과년도수입,190004000,0
2022,제주,시,담배소비세,62391413000,0.26
2022,제주,시,자동차세,112886010000,0.47
2022,제주,시,재산세,209507698000,0.87
2022,제주,시,주민세,13490135000,0.06
2022,제주,시,지방소득세,203457469000,0.84
2022,제주,시,지역자원시설세,0,0
2022,제주,시도,과년도수입,30617457000,0.03
2022,제주,시도,도시계획세(재산세),0,0
2022,제주,시도,등록면허세,31574044000,0.03
2022,제주,시도,레저세,64724946000,0.07
2022,제주,시도,지방교육세,137707516000,0.15
2022,제주,시도,지역자원시설세,21450406000,0.02
2022,제주,시도,취득세,549642631000,0.6
2022,충남,군,과년도수입,3951468000,0.12
2022,충남,군,담배소비세,36402188000,1.14
2022,충남,군,도시계획세(재산세),0,0
2022,충남,군,자동차세,65888913000,2.07
2022,충남,군,재산세,75952457000,2.38
2022,충남,군,주민세,14438875000,0.45
2022,충남,군,지방소득세,92428259000,2.9
2022,충남,군,지역자원시설세,0,0
2022,충남,시,과년도수입,28159057000,0.12
2022,충남,시,담배소비세,148175413000,0.61
2022,충남,시,도시계획세(재산세),0,0
2022,충남,시,자동차세,265497932000,1.1
2022,충남,시,재산세,373997290000,1.55
2022,충남,시,주민세,110892124000,0.46
2022,충남,시,지방소득세,818099678000,3.38
2022,충남,시,지역자원시설세,0,0
2022,충남,시도,과년도수입,2673503000,0
2022,충남,시도,담배소비세,0,0
2022,충남,시도,등록면허세,75306447000,0.08
2022,충남,시도,레저세,21077613000,0.02
2022,충남,시도,자동차세,0,0
2022,충남,시도,지방교육세,290953966000,0.32
2022,충남,시도,지역자원시설세,109525466000,0.12
2022,충남,시도,취득세,1062619693000,1.17
2022,충북,군,과년도수입,2647889000,0.08
2022,충북,군,담배소비세,41475451000,1.3
2022,충북,군,도시계획세(재산세),0,0
2022,충북,군,자동차세,66673178000,2.09
2022,충북,군,재산세,74010478000,2.32
2022,충북,군,주민세,26981762000,0.85
2022,충북,군,지방소득세,170676813000,5.36
2022,충북,군,지역자원시설세,0,0
2022,충북,시,과년도수입,15552051000,0.06
2022,충북,시,담배소비세,88648714000,0.37
2022,충북,시,도시계획세(재산세),0,0
2022,충북,시,자동차세,191840913000,0.79
2022,충북,시,재산세,202050947000,0.84
2022,충북,시,주민세,57562258000,0.24
2022,충북,시,지방소득세,502655181000,2.08
2022,충북,시,지역자원시설세,0,0
2022,충북,시도,과년도수입,-6370679000,-0.01
2022,충북,시도,담배소비세,0,0
2022,충북,시도,등록면허세,51495570000,0.06
2022,충북,시도,레저세,864268000,0
2022,충북,시도,자동차세,0,0
2022,충북,시도,지방교육세,188751205000,0.2
2022,충북,시도,지역자원시설세,51528593000,0.06
2022,충북,시도,취득세,681020409000,0.75
2023,강원,군,과년도수입,4373890000,0.14
2023,강원,군,담배소비세,44006292000,1.36
2023,강원,군,자동차세,52516826000,1.62
2023,강원,군,재산세,70846703000,2.19
2023,강원,군,주민세,11415936000,0.35
2023,강원,군,지방소득세,81868671000,2.53
2023,강원,시,과년도수입,7530050000,0.03
2023,강원,시,담배소비세,88931586000,0.39
2023,강원,시,자동차세,157389249000,0.68
2023,강원,시,재산세,201053892000,0.87
2023,강원,시,주민세,35413539000,0.15
2023,강원,시,지방소득세,248616873000,1.08
2023,강원,시도,과년도수입,-659890000,0
2023,강원,시도,등록면허세,43560457000,0.05
2023,강원,시도,레저세,977432000,0
2023,강원,시도,지방교육세,174138409000,0.2
2023,강원,시도,지역자원시설세,53152835000,0.06
2023,강원,시도,취득세,570121796000,0.66
2023,경기,군,과년도수입,4695102000,0.15
2023,경기,군,담배소비세,21357833000,0.66
2023,경기,군,자동차세,42837914000,1.32
2023,경기,군,재산세,62985722000,1.95
2023,경기,군,주민세,4357605000,0.13
2023,경기,군,지방소득세,54208069000,1.67
2023,경기,시,과년도수입,164159788000,0.71
2023,경기,시,담배소비세,909839995000,3.95
2023,경기,시,자동차세,1788058978000,7.77
2023,경기,시,재산세,3868687192000,16.81
2023,경기,시,주민세,682001219000,2.96
2023,경기,시,지방소득세,5905351324000,25.65
2023,경기,시도,과년도수입,-138320821000,-0.16
2023,경기,시도,등록면허세,586949470000,0.69
2023,경기,시도,레저세,445380994000,0.52
2023,경기,시도,지방교육세,2071240756000,2.41
2023,경기,시도,지역자원시설세,471564322000,0.55
2023,경기,시도,취득세,7760196078000,9.01
2023,경남,군,과년도수입,1376188000,0.04
2023,경남,군,담배소비세,35369384000,1.09
2023,경남,군,자동차세,66898524000,2.07
2023,경남,군,재산세,70130458000,2.17
2023,경남,군,주민세,15290312000,0.47
2023,경남,군,지방소득세,85174426000,2.63
2023,경남,시,과년도수입,12883055000,0.06
2023,경남,시,담배소비세,199701001000,0.87
2023,경남,시,자동차세,455763306000,1.98
2023,경남,시,재산세,551639569000,2.4
2023,경남,시,주민세,129100583000,0.56
2023,경남,시,지방소득세,701310250000,3.05
2023,경남,시,지역자원시설세,27772744000,0.12
2023,경남,시도,과년도수입,-72942000,0
2023,경남,시도,등록면허세,108352757000,0.13
2023,경남,시도,레저세,73154094000,0.08
2023,경남,시도,지방교육세,375421048000,0.44
2023,경남,시도,지역자원시설세,79487557000,0.09
2023,경남,시도,취득세,1081316866000,1.25
2023,경북,군,과년도수입,4833998000,0.15
2023,경북,군,담배소비세,45431497000,1.4
2023,경북,군,자동차세,84251638000,2.6
2023,경북,군,재산세,80732777000,2.49
2023,경북,군,주민세,15597891000,0.48
2023,경북,군,지방소득세,105403850000,3.26
2023,경북,시,과년도수입,20782411000,0.09
2023,경북,시,담배소비세,162903744000,0.71
2023,경북,시,자동차세,329753219000,1.43
2023,경북,시,재산세,362478720000,1.57
2023,경북,시,주민세,109485759000,0.48
2023,경북,시,지방소득세,704826202000,3.06
2023,경북,시도,과년도수입,2933654000,0
2023,경북,시도,등록면허세,79443292000,0.09
2023,경북,시도,레저세,4151335000,0
2023,경북,시도,지방교육세,278740016000,0.32
2023,경북,시도,지역자원시설세,158017832000,0.18
2023,경북,시도,취득세,814135779000,0.94
2023,광주,시도,과년도수입,2888944000,0.01
2023,광주,시도,담배소비세,99056967000,0.11
2023,광주,시도,등록면허세,46182887000,0.05
2023,광주,시도,레저세,15999828000,0.02
2023,광주,시도,자동차세,224568317000,0.26
2023,광주,시도,재산세,241290829000,0.28
2023,광주,시도,주민세,51577665000,0.06
2023,광주,시도,지방교육세,148896892000,0.17
2023,광주,시도,지방소득세,440256099000,0.51
2023,광주,시도,지역자원시설세,33109342000,0.04
2023,광주,시도,취득세,423876918000,0.49
2023,대구,군,과년도수입,2491627000,0.08
2023,대구,군,담배소비세,17057258000,0.53
2023,대구,군,자동차세,38652047000,1.19
2023,대구,군,재산세,59484656000,1.84
2023,대구,군,주민세,13421451000,0.41
2023,대구,군,지방소득세,78219364000,2.42
2023,대구,시도,과년도수입,-2794416000,0
2023,대구,시도,담배소비세,135093421000,0.16
2023,대구,시도,등록면허세,73326572000,0.08
2023,대구,시도,레저세,9264608000,0.01
2023,대구,시도,자동차세,323023559000,0.37
2023,대구,시도,재산세,454162069000,0.53
2023,대구,시도,주민세,59510608000,0.07
2023,대구,시도,지방교육세,268288761000,0.31
2023,대구,시도,지방소득세,515216745000,0.6
2023,대구,시도,지역자원시설세,57085379000,0.07
2023,대구,시도,취득세,959254209000,1.11
2023,대전,시도,과년도수입,2716838000,0
2023,대전,시도,담배소비세,95089925000,0.11
2023,대전,시도,등록면허세,42734465000,0.05
2023,대전,시도,레저세,901004000,0
2023,대전,시도,자동차세,201420189000,0.23
2023,대전,시도,재산세,271547171000,0.32
2023,대전,시도,주민세,68706867000,0.08
2023,대전,시도,지방교육세,142884634000,0.17
2023,대전,시도,지방소득세,447615820000,0.52
2023,대전,시도,지역자원시설세,34488855000,0.04
2023,대전,시도,취득세,454860171000,0.53
2023,부산,군,과년도수입,2437806000,0.08
2023,부산,군,담배소비세,11326123000,0.35
2023,부산,군,자동차세,21518262000,0.66
2023,부산,군,재산세,69027789000,2.13
2023,부산,군,주민세,7185353000,0.22
2023,부산,군,지방소득세,50119996000,1.55
2023,부산,시도,과년도수입,15820884000,0.01
2023,부산,시도,담배소비세,196125145000,0.23
2023,부산,시도,등록면허세,115058802000,0.14
2023,부산,시도,레저세,82323745000,0.1
2023,부산,시도,자동차세,479782416000,0.56
2023,부산,시도,재산세,796315009000,0.92
2023,부산,시도,주민세,113674200000,0.13
2023,부산,시도,지방교육세,412005575000,0.48
2023,부산,시도,지방소득세,1036327366000,1.2
2023,부산,시도,지역자원시설세,131864572000,0.15
2023,부산,시도,취득세,1435154611000,1.66
2023,서울,시도,과년도수입,247854796000,0.29
2023,서울,시도,담배소비세,576610728000,0.67
2023,서울,시도,도시계획세(재산세),-27000,0
2023,서울,시도,등록면허세,490191064000,0.57
2023,서울,시도,레저세,105127690000,0.12
2023,서울,시도,자동차세,994650288000,1.15
2023,서울,시도,재산세,5144276919000,5.97
2023,서울,시도,주민세,771047146000,0.89
2023,서울,시도,지방교육세,1610371775000,1.87
2023,서울,시도,지방소득세,7983292405000,9.26
2023,서울,시도,지역자원시설세,295088419000,0.34
2023,서울,시도,취득세,5147180993000,5.97
2023,세종,시도,과년도수입,576893000,0
2023,세종,시도,담배소비세,17548856000,0.02
2023,세종,시도,등록면허세,14602029000,0.02
2023,세종,시도,레저세,215689000,0
2023,세종,시도,자동차세,53249922000,0.06
2023,세종,시도,재산세,105323384000,0.12
2023,세종,시도,주민세,14547705000,0.02
2023,세종,시도,지방교육세,45268981000,0.05
2023,세종,시도,지방소득세,100587021000,0.12
2023,세종,시도,지역자원시설세,13604747000,0.02
2023,세종,시도,취득세,165466411000,0.19
2023,울산,군,과년도수입,9754000,0
2023,울산,군,담배소비세,17585901000,0.54
2023,울산,군,자동차세,47420199000,1.46
2023,울산,군,재산세,77471869000,2.39
2023,울산,군,주민세,21031772000,0.65
2023,울산,군,지방소득세,218945894000,6.76
2023,울산,시도,과년도수입,-1367868000,0
2023,울산,시도,담배소비세,63139500000,0.07
2023,울산,시도,등록면허세,35893086000,0.04
2023,울산,시도,레저세,684825000,0
2023,울산,시도,자동차세,136446298000,0.16
2023,울산,시도,재산세,192954704000,0.22
2023,울산,시도,주민세,74666395000,0.08
2023,울산,시도,지방교육세,128855898000,0.15
2023,울산,시도,지방소득세,477009160000,0.55
2023,울산,시도,지역자원시설세,66624004000,0.07
2023,울산,시도,취득세,389449043000,0.46
2023,인천,군,과년도수입,1501006000,0.05
2023,인천,군,담배소비세,7555938000,0.23
2023,인천,군,자동차세,12089256000,0.37
2023,인천,군,재산세,22150403000,0.68
2023,인천,군,주민세,2360038000,0.07
2023,인천,군,지방소득세,16059530000,0.5
2023,인천,시도,과년도수입,-7282985000,-0.01
2023,인천,시도,담배소비세,202710879000,0.24
2023,인천,시도,등록면허세,115989503000,0.13
2023,인천,시도,레저세,20136858000,0.02
2023,인천,시도,자동차세,464140689000,0.54
2023,인천,시도,재산세,762137961000,0.88
2023,인천,시도,주민세,121588246000,0.14
2023,인천,시도,지방교육세,412767149000,0.47
2023,인천,시도,지방소득세,873321912000,1.01
