회계연도,지역명,자치단체명,본청여부,당초예산,세입결산,오차액,오차율
2013,울산,울산동구,N,162740214000,236099652830,73359438830,45.0776
2013,울산,울산본청,Y,2759707672000,3306233277249,546525605249,19.8037
2013,울산,울산북구,N,189442968000,253865264436,64422296436,34.0062
2013,울산,울산울주군,N,516804197000,730091180915,213286983915,41.2704
2013,울산,울산중구,N,222705401000,324387113955,101681712955,45.6575
2013,인천,인천강화군,N,356650736000,501039292926,144388556926,40.4846
2013,인천,인천계양구,N,278584679000,347037865074,68453186074,24.5718
2013,인천,인천남구,N,370586117000,420216426182,49630309182,13.3924
2013,인천,인천남동구,N,461666262000,562990667718,101324405718,21.9475
2013,인천,인천동구,N,154113335000,184740919459,30627584459,19.8734
2013,인천,인천본청,Y,7262039680000,9344589134422,2082549454422,28.6772
2013,인천,인천부평구,N,437869593000,535068368518,97198775518,22.1981
2013,인천,인천서구,N,410475733000,560479203665,150003470665,36.5438
2013,인천,인천연수구,N,288492845000,342894621581,54401776581,18.8572
2013,인천,인천옹진군,N,225865623000,320762809107,94897186107,42.0149
2013,인천,인천중구,N,237823794000,323542574322,85718780322,36.043
2013,전남,전남강진군,N,255841981000,362433898899,106591917899,41.6632
2013,전남,전남고흥군,N,425956028000,657792026580,231835998580,54.4272
2013,전남,전남곡성군,N,267698810000,348837832029,81139022029,30.3098
2013,전남,전남광양시,N,523500177000,646007148683,122506971683,23.4015
2013,전남,전남구례군,N,233215009000,316060460075,82845451075,35.5232
2013,전남,전남나주시,N,457385519000,711616398174,254230879174,55.5835
2013,전남,전남담양군,N,303419964000,414920105650,111500141650,36.7478
2013,전남,전남목포시,N,580889057000,737967057565,157078000565,27.041
2013,전남,전남무안군,N,311510310000,481607215750,170096905750,54.6039
2013,전남,전남보성군,N,351627155000,472721031973,121093876973,34.4381
2013,전남,전남본청,Y,6100125250000,7270661979569,1170536729569,19.1887
2013,전남,전남순천시,N,745190812000,1064464733095,319273921095,42.8446
2013,전남,전남신안군,N,396282195000,589870959963,193588764963,48.8512
2013,전남,전남여수시,N,808291313000,1202969472241,394678159241,48.8287
2013,전남,전남영광군,N,377840217000,563963360452,186123143452,49.2597
2013,전남,전남영암군,N,373279330000,502513588357,129234258357,34.6213
2013,전남,전남완도군,N,357627390000,545103327134,187475937134,52.4221
2013,전남,전남장성군,N,312342876000,434688607060,122345731060,39.1703
2013,전남,전남장흥군,N,298910409000,441047146982,142136737982,47.5516
2013,전남,전남진도군,N,256052480000,402765261068,146712781068,57.2979
2013,전남,전남함평군,N,253257330000,402371285460,149113955460,58.8784
2013,전남,전남해남군,N,453831382000,659733478083,205902096083,45.3697
2013,전남,전남화순군,N,398018672000,583451542627,185432870627,46.589
2013,전북,전북고창군,N,416414318000,535011240864,118596922864,28.4805
2013,전북,전북군산시,N,886145794000,1089881013208,203735219208,22.9912
2013,전북,전북김제시,N,546762649000,702796986580,156034337580,28.5379
2013,전북,전북남원시,N,507146087000,610091422393,102945335393,20.299
2013,전북,전북무주군,N,281023209000,373943898568,92920689568,33.0651
2013,전북,전북본청,Y,4947312104000,5363748771201,416436667201,8.4174
2013,전북,전북부안군,N,402307053000,496585470418,94278417418,23.4344
2013,전북,전북순창군,N,294573570000,376303242690,81729672690,27.7451
2013,전북,전북완주군,N,547048697000,685507297241,138458600241,25.3101
2013,전북,전북익산시,N,854183244000,1160451419490,306268175490,35.8551
2013,전북,전북임실군,N,287005499000,402003098973,114997599973,40.0681
2013,전북,전북장수군,N,281177135000,382315872672,101138737672,35.9698
2013,전북,전북전주시,N,1235406868000,1565993936298,330587068298,26.7594
2013,전북,전북정읍시,N,568394970000,756647863517,188252893517,33.1201
2013,전북,전북진안군,N,278772091000,380548471596,101776380596,36.5088
2013,제주,제주본청,Y,3697610428000,4798127542806,1100517114806,29.7629
2013,충남,충남계룡시,N,133650869000,198377813218,64726944218,48.4299
2013,충남,충남공주시,N,511001894000,693448670381,182446776381,35.7037
2013,충남,충남금산군,N,308165884000,448163414346,139997530346,45.4293
2013,충남,충남논산시,N,518480561000,662337283016,143856722016,27.7458
2013,충남,충남당진시,N,570332410000,813815474447,243483064447,42.6914
2013,충남,충남보령시,N,534829985000,719428192198,184598207198,34.5153
2013,충남,충남본청,Y,4873539000000,5290584216566,417045216566,8.5573
2013,충남,충남부여군,N,389533746000,588848447386,199314701386,51.1675
2013,충남,충남서산시,N,576986139000,743984521515,166998382515,28.9432
2013,충남,충남서천군,N,346768656000,492596938606,145828282606,42.0535
2013,충남,충남아산시,N,815621211000,1072976210486,257354999486,31.5532
2013,충남,충남예산군,N,395853272000,524458666514,128605394514,32.4881
2013,충남,충남천안시,N,1227918384000,1486333672282,258415288282,21.045
2013,충남,충남청양군,N,257712622000,368857715847,111145093847,43.1275
2013,충남,충남태안군,N,339894715000,488147448627,148252733627,43.6173
2013,충남,충남홍성군,N,395681296000,535947713986,140266417986,35.4493
2013,충북,충북괴산군,N,267616063000,438169325630,170553262630,63.7306
2013,충북,충북단양군,N,258225774000,351781088340,93555314340,36.23
2013,충북,충북보은군,N,259805384000,354323698060,94518314060,36.3804
2013,충북,충북본청,Y,3457781694000,3956133780042,498352086042,14.4125
2013,충북,충북영동군,N,307783661000,449582971820,141799310820,46.0711
2013,충북,충북옥천군,N,313719588000,439954662330,126235074330,40.2382
2013,충북,충북음성군,N,413824850000,530597113535,116772263535,28.2178
2013,충북,충북제천시,N,505580835000,631715897849,126135062849,24.9485
2013,충북,충북증평군,N,151341001000,224889198815,73548197815,48.5977
2013,충북,충북진천군,N,317260210000,387257925919,69997715919,22.0632
2013,충북,충북청원군,N,514882069000,738645702401,223763633401,43.4592
2013,충북,충북청주시,N,1128229539000,1474519598540,346290059540,30.6932
2013,충북,충북충주시,N,741863096000,929994778171,188131682171,25.3594
2014,강원,강원강릉시,N,688130478000,873057228904,184926750904,26.8738
2014,강원,강원고성군,N,272384866000,352399679674,80014813674,29.3756
2014,강원,강원동해시,N,296488192000,339806149074,43317957074,14.6103
2014,강원,강원본청,Y,4534614247000,5215012542570,680398295570,15.0045
2014,강원,강원삼척시,N,456823071000,569281931968,112458860968,24.6176
2014,강원,강원속초시,N,293798080000,351604990059,57806910059,19.6757
2014,강원,강원양구군,N,264270290000,334091576048,69821286048,26.4204
2014,강원,강원양양군,N,216904325000,276786966962,59882641962,27.6079
2014,강원,강원영월군,N,294836511000,407994828975,113158317975,38.38
2014,강원,강원원주시,N,841019958000,1133724462164,292704504164,34.8035
2014,강원,강원인제군,N,306578382000,403615143504,97036761504,31.6515
2014,강원,강원정선군,N,324836918000,463408301460,138571383460,42.6588
2014,강원,강원철원군,N,287645969000,389584322085,101938353085,35.4388
2014,강원,강원춘천시,N,967953618000,1258380378413,290426760413,30.0042
2014,강원,강원태백시,N,312069292000,394421010664,82351718664,26.3889
2014,강원,강원평창군,N,307092192000,456637637211,149545445211,48.6972
2014,강원,강원홍천군,N,425967383000,637303696027,211336313027,49.6133
2014,강원,강원화천군,N,248257698000,312638053345,64380355345,25.9329
2014,강원,강원횡성군,N,323441916000,475407253370,151965337370,46.9838
2014,경기,경기가평군,N,345340063000,517130786959,171790723959,49.7454
2014,경기,경기고양시,N,1420648218000,1813985554717,393337336717,27.6872
2014,경기,경기과천시,N,258396863000,422618841855,164221978855,63.5542
2014,경기,경기광명시,N,600945608000,785101929885,184156321885,30.6444
2014,경기,경기광주시,N,620853079000,760610936592,139757857592,22.5106
2014,경기,경기구리시,N,345009098000,563566247672,218557149672,63.3482
2014,경기,경기군포시,N,653825366000,654307831494,482465494,0.0738
2014,경기,경기김포시,N,873781699000,959814680479,86032981479,9.846
2014,경기,경기남양주시,N,1048735025000,1288979911759,240244886759,22.9081
2014,경기,경기동두천시,N,284638929000,374099397990,89460468990,31.4295
2014,경기,경기본청,Y,16958522169000,20007984920533,3049462751533,17.9819
2014,경기,경기부천시,N,1188997428000,1570694936251,381697508251,32.1025
2014,경기,경기성남시,N,2389502232000,2811298430066,421796198066,17.6521
2014,경기,경기수원시,N,2031541293000,2532334783380,500793490380,24.6509
2014,경기,경기시흥시,N,1184147478000,1524127827464,339980349464,28.711
2014,경기,경기안산시,N,1422427967000,1737589699295,315161732295,22.1566
2014,경기,경기안성시,N,539314667000,707318916686,168004249686,31.1514
2014,경기,경기안양시,N,900263713000,1199948698380,299684985380,33.2886
2014,경기,경기양주시,N,496016589000,732466662954,236450073954,47.6698
2014,경기,경기양평군,N,434881692000,524448017989,89566325989,20.5956
2014,경기,경기여주시,N,480975484000,706828207538,225852723538,46.9572
2014,경기,경기연천군,N,345961791000,493920009039,147958218039,42.7672
2014,경기,경기오산시,N,361943452000,500103330883,138159878883,38.1717
2014,경기,경기용인시,N,1639354092000,2161859105923,522505013923,31.8726
2014,경기,경기의왕시,N,286578799000,437036339380,150457540380,52.5013
2014,경기,경기의정부시,N,731162296000,885652539176,154490243176,21.1294
2014,경기,경기이천시,N,527046765000,830199746086,303152981086,57.5192
2014,경기,경기파주시,N,782237909000,960387269019,178149360019,22.7743
2014,경기,경기평택시,N,964159528000,1473753627996,509594099996,52.8537
2014,경기,경기포천시,N,569723455000,761447727997,191724272997,33.6522
2014,경기,경기하남시,N,391050819000,578661591336,187610772336,47.9761
2014,경기,경기화성시,N,1267930841000,1741378234792,473447393792,37.3402
2014,경남,경남거제시,N,630948167000,800648176506,169700009506,26.896
2014,경남,경남거창군,N,429242243000,576570002517,147327759517,34.3228
2014,경남,경남고성군,N,346231833000,483440125341,137208292341,39.629
2014,경남,경남김해시,N,1090927432000,1384534464211,293607032211,26.9135
2014,경남,경남남해군,N,331861335000,432529816676,100668481676,30.3345
2014,경남,경남밀양시,N,598581816000,726564109331,127982293331,21.3809
2014,경남,경남본청,Y,6877120300000,8115798472508,1238678172508,18.0116
2014,경남,경남사천시,N,459717899000,580320386724,120602487724,26.234
2014,경남,경남산청군,N,310249361000,393668009733,83418648733,26.8876
2014,경남,경남양산시,N,663382182000,923684204777,260302022777,39.2386
2014,경남,경남의령군,N,327298085000,432372036605,105073951605,32.1034
2014,경남,경남진주시,N,1029041293000,1320394382537,291353089537,28.3131
2014,경남,경남창녕군,N,389403293000,489417764182,100014471182,25.684
2014,경남,경남창원시,N,2543142944000,2989792399037,446649455037,17.5629
2014,경남,경남통영시,N,433208580000,602473028979,169264448979,39.0723
2014,경남,경남하동군,N,342437891000,453948392091,111510501091,32.5637
2014,경남,경남함안군,N,364370234000,434479023004,70108789004,19.2411
2014,경남,경남함양군,N,332934049000,451469014712,118534965712,35.6031
2014,경남,경남합천군,N,413794008000,560703689268,146909681268,35.5031
2014,경북,경북경산시,N,604379246000,801895477579,197516231579,32.6808
2014,경북,경북경주시,N,1033816136000,1431267395994,397451259994,38.4451
2014,경북,경북고령군,N,247947909000,356358245178,108410336178,43.723
2014,경북,경북구미시,N,1085980524000,1372008505318,286027981318,26.3382
2014,경북,경북군위군,N,236586510000,337782189685,101195679685,42.7732
2014,경북,경북김천시,N,634064101000,853742424597,219678323597,34.6461
2014,경북,경북문경시,N,484074435000,557755833538,73681398538,15.2211
2014,경북,경북본청,Y,7511928970000,8511690110060,999761140060,13.309
2014,경북,경북봉화군,N,292308142000,405271939825,112963797825,38.6455
2014,경북,경북상주시,N,625264835000,780732350381,155467515381,24.8643
2014,경북,경북성주군,N,307372467000,410935535870,103563068870,33.693
2014,경북,경북안동시,N,790619000000,1079326310908,288707310908,36.5166
2014,경북,경북영덕군,N,324400307000,381398359342,56998052342,17.5703
2014,경북,경북영양군,N,216909448000,297807385817,80897937817,37.2957
2014,경북,경북영주시,N,521911343000,695343412318,173432069318,33.2302
2014,경북,경북영천시,N,608331701000,763255715622,154924014622,25.467
2014,경북,경북예천군,N,323606074000,417965060689,94358986689,29.1586
2014,경북,경북울릉군,N,156853154000,200292796541,43439642541,27.6945
2014,경북,경북울진군,N,458247684000,639992743327,181745059327,39.6609
2014,경북,경북의성군,N,430971918000,578414016850,147442098850,34.2115
2014,경북,경북청도군,N,315285039000,451107829272,135822790272,43.0794
2014,경북,경북청송군,N,271126725000,348636663445,77509938445,28.5881
2014,경북,경북칠곡군,N,411111990000,547946547005,136834557005,33.284
2014,경북,경북포항시,N,1328887337000,1505561476883,176674139883,13.2949
2014,광주,광주광산구,N,419983179000,517053422264,97070243264,23.1129
2014,광주,광주남구,N,261733657000,347752262497,86018605497,32.8649
2014,광주,광주동구,N,181203470000,250181269874,68977799874,38.0665
2014,광주,광주본청,Y,3682510436000,4435829327947,753318891947,20.4567
2014,광주,광주북구,N,417840892000,535848101611,118007209611,28.2421
2014,광주,광주서구,N,298269001000,395098976093,96829975093,32.464
2014,대구,대구남구,N,214333446000,252934709709,38601263709,18.0099
2014,대구,대구달서구,N,489476130000,561623758986,72147628986,14.7398
