회계연도,지역명,자치단체명,자치단체코드,본청여부,전년도현재액,증감액총계,조성액,사용액,당해년도현재액
2022,강원,강원평창군,4274000,N,14287738180,11580145595,15399795066,3819649471,25867883775
2022,강원,강원정선군,4275000,N,65761188328,45721495758,47962438938,2240943180,111482684086
2022,강원,강원철원군,4276000,N,12394127406,6393182287,6482411017,89228730,18787309693
2022,강원,강원화천군,4277000,N,2937437008,-324080819,821340081,1145420900,2613356189
2022,강원,강원양구군,4278000,N,64753097210,54994191253,59520773903,4526582650,119747288463
2022,강원,강원인제군,4279000,N,31486011882,-5309718780,18852457513,24162176293,26176293102
2022,강원,강원고성군,4280000,N,12854847348,8623313717,11563811157,2940497440,21478161065
2022,강원,강원양양군,4281000,N,37798893655,18324447139,30200479236,11876032097,56123340794
2022,충북,충북본청,4300000,Y,1144192628933,148626681472,486690237483,338063556011,1292819310405
2022,충북,충북충주시,4312000,N,59227475741,143275805732,149390807672,6115001940,202503281473
2022,충북,충북제천시,4313000,N,86822573684,149474659373,172578075683,23103416310,236297233057
2022,충북,충북청주시,4314000,N,275329019864,299254187904,437795922276,138541734372,574583207768
2022,충북,충북보은군,4372000,N,60202888982,84434082980,93340061690,8905978710,144636971962
2022,충북,충북옥천군,4373000,N,38495145050,10248205250,28831287680,18583082430,48743350300
2022,충북,충북영동군,4374000,N,20182713015,56584223590,56958733740,374510150,76766936605
2022,충북,충북진천군,4375000,N,22920031818,31901550502,33990748182,2089197680,54821582320
2022,충북,충북괴산군,4376000,N,17067278750,33659072510,35704412747,2045340237,50726351260
2022,충북,충북음성군,4377000,N,25620505837,31020401697,48024593947,17004192250,56640907534
2022,충북,충북단양군,4378000,N,4486152858,39758485983,43312316393,3553830410,44244638841
2022,충북,충북증평군,4379000,N,8076578420,30624138887,31791038287,1166899400,38700717307
2022,충남,충남본청,4400000,Y,857879695205,166029372275,435516425918,269487053643,1023909067480
2022,충남,충남천안시,4411000,N,109027798551,146413034022,160168118461,13755084439,255440832573
2022,충남,충남공주시,4412000,N,128164333144,99825081570,155467745520,55642663950,227989414714
2022,충남,충남보령시,4413000,N,41056491509,25634994525,39514969575,13879975050,66691486034
2022,충남,충남아산시,4414000,N,168986393506,-5273146145,39915840155,45188986300,163713247361
2022,충남,충남서산시,4415000,N,88749823720,7517847145,53207284266,45689437121,96267670865
2022,충남,충남논산시,4416000,N,16478003540,154255869488,164597235118,10341365630,170733873028
2022,충남,충남계룡시,4417000,N,66697314582,25171688709,38893077939,13721389230,91869003291
2022,충남,충남당진시,4418000,N,58454413046,21033320180,37966397090,16933076910,79487733226
2022,충남,충남금산군,4471000,N,41878134666,61298463123,80616912663,19318449540,103176597789
2022,충남,충남부여군,4473000,N,84542995535,22197437001,25735408211,3537971210,106740432536
2022,충남,충남서천군,4474000,N,44270756428,-12704073198,16562517649,29266590847,31566683230
2022,충남,충남청양군,4475000,N,56580280848,49724743450,61387972020,11663228570,106305024298
2022,충남,충남홍성군,4476000,N,61048906487,66363460264,67909197234,1545736970,127412366751
2022,충남,충남예산군,4477000,N,28061134579,52614904604,54272816364,1657911760,80676039183
2022,충남,충남태안군,4478000,N,22965438240,37396918653,47201043143,9804124490,60362356893
2022,전북,전북본청,4500000,Y,948621789984,63177940722,254073067173,190895126451,1011799730706
2022,전북,전북전주시,4511000,N,49741767745,917051647,38983282072,38066230425,50658819392
2022,전북,전북군산시,4512000,N,124033484903,121441696061,189340576175,67898880114,245475180964
2022,전북,전북익산시,4513000,N,36671299022,73116388978,94188584868,21072195890,109787688000
2022,전북,전북정읍시,4514000,N,87654982915,112173612355,135872920349,23699307994,199828595270
2022,전북,전북남원시,4515000,N,10411054087,80520331533,82505071988,1984740455,90931385620
2022,전북,전북김제시,4516000,N,59340792357,22285308497,42963282377,20677973880,81626100854
2022,전북,전북완주군,4571000,N,38319632639,95713227588,100043243038,4330015450,134032860227
2022,전북,전북진안군,4572000,N,27654693748,63483594990,64230475020,746880030,91138288738
2022,전북,전북무주군,4573000,N,14001607237,42770743192,55647449382,12876706190,56772350429
2022,전북,전북장수군,4574000,N,15969173825,31020286323,36936538553,5916252230,46989460148
2022,전북,전북임실군,4575000,N,17742101143,10922937265,25178914595,14255977330,28665038408
2022,전북,전북순창군,4576000,N,10124910269,52053456547,53128255377,1074798830,62178366816
2022,전북,전북고창군,4577000,N,18752161498,46324385552,47488483372,1164097820,65076547050
2022,전북,전북부안군,4578000,N,12458116104,79776507236,81873910896,2097403660,92234623340
2022,전남,전남본청,4600000,Y,1591056331465,42999570448,590874837853,547875267405,1634055901913
2022,전남,전남목포시,4611000,N,145426038826,-26302723460,68407443850,94710167310,119123315366
2022,전남,전남여수시,4612000,N,145686616807,9652015271,57823154801,48171139530,155338632078
2022,전남,전남순천시,4613000,N,178555098557,87577381479,107177550825,19600169346,266132480036
2022,전남,전남나주시,4614000,N,24020648993,4210663460,5660661170,1449997710,28231312453
2022,전남,전남광양시,4615000,N,27253262436,10370057820,14726374970,4356317150,37623320256
2022,전남,전남담양군,4671000,N,9957411946,14543401785,16137181205,1593779420,24500813731
2022,전남,전남곡성군,4672000,N,33836629245,32312060659,40319823589,8007762930,66148689904
2022,전남,전남구례군,4673000,N,19994816823,51196407381,52629856531,1433449150,71191224204
2022,전남,전남고흥군,4674000,N,36249181598,128016684,2073791654,1945774970,36377198282
2022,전남,전남보성군,4675000,N,69789795489,85243718846,85702507406,458788560,155033514335
2022,전남,전남화순군,4676000,N,29134288532,31462247700,48179695290,16717447590,60596536232
2022,전남,전남장흥군,4677000,N,45797982619,7015083120,7242321260,227238140,52813065739
2022,전남,전남강진군,4678000,N,42015387029,33938488730,55594671600,21656182870,75953875759
2022,전남,전남해남군,4679000,N,159006276377,75069083999,139271404069,64202320070,234075360376
2022,전남,전남영암군,4680000,N,54427421401,871090402,6771406342,5900315940,55298511803
2022,전남,전남무안군,4681000,N,72581524820,1611984364,3142449134,1530464770,74193509184
2022,전남,전남함평군,4682000,N,30974186696,58756746603,59734555023,977808420,89730933299
2022,전남,전남영광군,4683000,N,67286104801,-8798996031,6602436439,15401432470,58487108770
2022,전남,전남장성군,4684000,N,22439351391,18492488550,18904472310,411983760,40931839941
2022,전남,전남완도군,4685000,N,24622415865,35342720150,51670483330,16327763180,59965136015
2022,전남,전남진도군,4686000,N,19349049601,1421562057,2318857467,897295410,20770611658
2022,전남,전남신안군,4687000,N,8479445721,637683080,929978870,292295790,9117128801
2022,경북,경북본청,4700000,Y,1855312193410,28581303800,665210947872,636629644072,1883893497210
2022,경북,경북포항시,4711000,N,65823354505,4494275851,21564402231,17070126380,70317630356
2022,경북,경북경주시,4712000,N,127018625416,66864837401,74435179523,7570342122,193883462817
2022,경북,경북김천시,4713000,N,63929369940,188624081549,190168609739,1544528190,252553451489
2022,경북,경북안동시,4714000,N,127909302182,245679284825,248520161345,2840876520,373588587007
2022,경북,경북구미시,4715000,N,156180687604,174998340310,278736554130,103738213820,331179027914
2022,경북,경북영주시,4716000,N,97402490593,140500174096,143793500166,3293326070,237902664689
2022,경북,경북영천시,4717000,N,147160928952,85919859717,89467032807,3547173090,233080788669
2022,경북,경북상주시,4718000,N,277290147107,216483432133,216816777753,333345620,493773579240
2022,경북,경북문경시,4719000,N,21299256252,106588036214,109953420044,3365383830,127887292466
2022,경북,경북경산시,4720000,N,55376813273,85460579844,140618318613,55157738769,140837393117
2022,경북,경북군위군,4771000,N,56107398231,54516233892,78790515162,24274281270,110623632123
2022,경북,경북의성군,4772000,N,73941506848,931489872,1070412262,138922390,74872996720
2022,경북,경북청송군,4773000,N,5660852854,1825193450,2155066310,329872860,7486046304
2022,경북,경북영양군,4774000,N,40348493579,643435700,1489915840,846480140,40991929279
2022,경북,경북영덕군,4775000,N,14789571946,59264900332,59454542332,189642000,74054472278
2022,경북,경북청도군,4776000,N,30469764475,32789916278,33102164238,312247960,63259680753
2022,경북,경북고령군,4777000,N,4210861338,603338276,702499586,99161310,4814199614
2022,경북,경북성주군,4778000,N,30798890645,11148800129,14860011181,3711211052,41947690774
2022,경북,경북칠곡군,4779000,N,3654862883,981786719,1250406339,268619620,4636649602
2022,경북,경북예천군,4780000,N,9803811540,6289197857,13328466747,7039268890,16093009397
2022,경북,경북봉화군,4781000,N,39126862661,-12370140369,7649190471,20019330840,26756722292
2022,경북,경북울진군,4782000,N,101218077091,83330845146,93816097146,10485252000,184548922237
2022,경북,경북울릉군,4783000,N,24812700418,41205889900,57877688420,16671798520,66018590318
2022,경남,경남본청,4800000,Y,542698916277,157936568671,287502072355,129565503684,700635484948
2022,경남,경남창원시,4811000,N,409299746566,76754087341,152697976715,75943889374,486053833907
2022,경남,경남진주시,4813000,N,221367461026,93376000404,109125473664,15749473260,314743461430
2022,경남,경남통영시,4815000,N,18170766629,57971918804,59186408534,1214489730,76142685433
2022,경남,경남사천시,4816000,N,10237856876,35415645742,36898196105,1482550363,45653502618
2022,경남,경남김해시,4817000,N,42872401804,-9994870774,11597646861,21592517635,32877531030
2022,경남,경남밀양시,4818000,N,114791137669,39729519740,64271988375,24542468635,154520657409
2022,경남,경남거제시,4819000,N,62620569619,150689473132,152867037822,2177564690,213310042751
2022,경남,경남양산시,4820000,N,56870970522,52025825538,64571029311,12545203773,108896796060
2022,경남,경남의령군,4871000,N,73431253434,40356119090,67012483060,26656363970,113787372524
2022,경남,경남함안군,4872000,N,31670333444,38331136841,51971791491,13640654650,70001470285
2022,경남,경남창녕군,4873000,N,49548529961,57569329499,58486102039,916772540,107117859460
2022,경남,경남고성군,4874000,N,43555520187,59921607690,61196412060,1274804370,103477127877
2022,경남,경남남해군,4875000,N,53554653794,52973839326,78174144356,25200305030,106528493120
2022,경남,경남하동군,4876000,N,6185468633,6943060490,8767042510,1823982020,13128529123
2022,경남,경남산청군,4877000,N,35325004290,14773486819,41031321359,26257834540,50098491109
2022,경남,경남함양군,4878000,N,12837350120,39997399600,41193208170,1195808570,52834749720
2022,경남,경남거창군,4879000,N,149791575918,-1167602860,40466909430,41634512290,148623973058
2022,경남,경남합천군,4880000,N,56045297525,51255563693,74568411153,23312847460,107300861218
2022,제주,제주본청,4900000,Y,1527575842156,498594221362,751019385581,252425164219,2026170063518
2023,서울,서울본청,1100000,Y,7208081019365,454198761420,3238956989812,2784758228392,7662279780785
2023,서울,서울종로구,1111000,N,243569871374,14159381987,32595247317,18435865330,257729253361
2023,서울,서울중구,1112000,N,43420820978,7125676077,17510906257,10385230180,50546497055
2023,서울,서울용산구,1113000,N,160693421666,47918401654,77342020404,29423618750,208611823320
2023,서울,서울성동구,1114000,N,38565669702,856445550,25530477340,24674031790,39422115252
2023,서울,서울광진구,1115000,N,193390671437,9044941771,75807502713,66762560942,202435613208
2023,서울,서울동대문구,1116000,N,108142364200,46429135619,64021036840,17591901221,154571499819
2023,서울,서울중랑구,1117000,N,44012230624,62415083992,75236788602,12821704610,106427314616
2023,서울,서울성북구,1118000,N,144510778387,92179133226,100082543092,7903409866,236689911613
2023,서울,서울강북구,1119000,N,224797624624,128240355949,134799373869,6559017920,353037980573
2023,서울,서울도봉구,1120000,N,49589871737,28662439084,53507457856,24845018772,78252310821
2023,서울,서울노원구,1121000,N,25078546587,-9239483127,6916515698,16155998825,15839063460
2023,서울,서울은평구,1122000,N,35480951087,8023830528,16277850128,8254019600,43504781615
2023,서울,서울서대문구,1123000,N,149971105569,-7608548539,12854814701,20463363240,142362557030
2023,서울,서울마포구,1124000,N,65460894291,45139728047,58849823647,13710095600,110600622338
2023,서울,서울양천구,1125000,N,186624680458,4514549461,49880342383,45365792922,191139229919
2023,서울,서울강서구,1126000,N,221583583430,13559761593,65951387168,52391625575,235143345023
2023,서울,서울구로구,1127000,N,65789090461,80486584912,133694640729,53208055817,146275675373
2023,서울,서울금천구,1128000,N,39960529938,1546401681,11109730656,9563328975,41506931619
2023,서울,서울영등포구,1129000,N,32988898670,51617584157,80549931213,28932347056,84606482827
2023,서울,서울동작구,1130000,N,162823827278,67000112603,99391107115,32390994512,229823939881
2023,서울,서울관악구,1131000,N,79683878212,13477667994,29217265459,15739597465,93161546206
2023,서울,서울서초구,1132000,N,240502863167,33666147790,60913276049,27247128259,274169010957
2023,서울,서울강남구,1133000,N,405378715213,30175777571,91800394881,61624617310,435554492784
2023,서울,서울송파구,1134000,N,97462832136,66519761200,108675581370,42155820170,163982593336
2023,서울,서울강동구,1135000,N,77358787345,22786424429,77104406987,54317982558,100145211774
2023,부산,부산본청,2600000,Y,1073768107722,-96006878205,902358910412,998365788617,977761229517
2023,부산,부산중구,2611000,N,109861461508,22325458274,22528787024,203328750,132186919782
2023,부산,부산서구,2612000,N,79581233131,6171702780,10662534640,4490831860,85752935911
2023,부산,부산동구,2613000,N,46794795434,10924340042,13364286772,2439946730,57719135476
2023,부산,부산영도구,2614000,N,30246884533,16347399919,18769551709,2422151790,46594284452
2023,부산,부산부산진구,2615000,N,55646947212,11828858066,12879692936,1050834870,67475805278
2023,부산,부산동래구,2616000,N,69762045520,14803064210,33568254320,18765190110,84565109730
2023,부산,부산남구,2617000,N,6064361037,46418293610,46855052280,436758670,52482654647
2023,부산,부산북구,2618000,N,42702565860,35542935320,36009550250,466614930,78245501180
2023,부산,부산해운대구,2619000,N,95319459917,12290229114,26032572294,13742343180,107609689031
2023,부산,부산사하구,2620000,N,10815521296,468034400,1395693054,927658654,11283555696
2023,부산,부산금정구,2621000,N,54954203266,29278020160,30028529060,750508900,84232223426
2023,부산,부산강서구,2622000,N,48497026888,16381325986,16932491786,551165800,64878352874
2023,부산,부산연제구,2623000,N,41353240610,26370043080,33018789700,6648746620,67723283690
2023,부산,부산수영구,2624000,N,28450894650,21514043910,22677167240,1163123330,49964938560
2023,부산,부산사상구,2625000,N,31710687248,4140616874,12068901904,7928285030,35851304122
2023,부산,부산기장군,2671000,N,45528708415,28605342889,29272367219,667024330,74134051304
2023,대구,대구본청,2700000,Y,1658952680712,98693702571,404912693629,306218991058,1757646383283
2023,대구,대구중구,2711000,N,170942227848,4409769941,12028786919,7619016978,175351997789
2023,대구,대구동구,2712000,N,39046690134,21015035086,21145212926,130177840,60061725220
2023,대구,대구서구,2713000,N,143874363792,3591265390,3971792725,380527335,147465629182
2023,대구,대구남구,2714000,N,165576173817,66151973408,66404416992,252443584,231728147225
2023,대구,대구북구,2715000,N,26254690998,1258934489,1616530819,357596330,27513625487
2023,대구,대구수성구,2716000,N,90878461653,-29200943018,16136879522,45337822540,61677518635
2023,대구,대구달서구,2717000,N,6190792511,26900746545,27420612584,519866039,33091539056
2023,대구,대구달성군,2771000,N,224107719005,66486633783,69985540485,3498906702,290594352788
2023,인천,인천본청,2800000,Y,2257317963475,217955665066,623584205225,405628540159,2475273628541
2023,인천,인천중구,2811000,N,27756855096,2471677386,8099112187,5627434801,30228532482
2023,인천,인천동구,2812000,N,183004495984,43346641164,44610881185,1264240021,226351137148
2023,인천,인천미추홀구,2813000,N,17783659138,1605849841,2835880004,1230030163,19389508979
2023,인천,인천연수구,2814000,N,21441123146,3339927096,5333676516,1993749420,24781050242
2023,인천,인천남동구,2815000,N,39433718568,55115145,2938027353,2882912208,39488833713
2023,인천,인천부평구,2816000,N,22878389032,1468250359,2763207904,1294957545,24346639391
2023,인천,인천계양구,2817000,N,17222223799,704288563,1214735853,510447290,17926512362
2023,인천,인천서구,2818000,N,72367104880,1789643086,5430508816,3640865730,74156747966
2023,인천,인천강화군,2871000,N,59570180856,-3341786749,13405306451,16747093200,56228394107
2023,인천,인천옹진군,2872000,N,49128890206,-18412496120,6154908820,24567404940,30716394086
2023,광주,광주본청,2900000,Y,980600493745,44226211407,194217958713,149991747306,1024826705152
2023,광주,광주동구,2911000,N,42664145635,-18539804709,17655123411,36194928120,24124340926
2023,광주,광주서구,2912000,N,11242215627,10066539587,10914340886,847801299,21308755214
2023,광주,광주남구,2913000,N,43919524216,-14529208418,2118498032,16647706450,29390315798
2023,광주,광주북구,2914000,N,74197057089,-17696686661,4908358042,22605044703,56500370428
2023,광주,광주광산구,2915000,N,27294439227,5878895600,17486748219,11607852619,33173334827
2023,대전,대전본청,3000000,Y,922923130791,154456925681,371723227228,217266301547,1077380056472
2023,대전,대전동구,3011000,N,76168974091,-7405443897,4040241883,11445685780,68763530194
2023,대전,대전중구,3012000,N,73642188553,18513791504,22806196514,4292405010,92155980057
2023,대전,대전서구,3013000,N,148013570359,34940030468,54537660530,19597630062,182953600827
2023,대전,대전유성구,3014000,N,136903498989,-7972226850,32314023490,40286250340,128931272139
2023,대전,대전대덕구,3015000,N,87196173058,4694146422,8384825162,3690678740,91890319480
2023,울산,울산본청,3100000,Y,1267186933275,-15907197318,411278898808,427186096126,1251279735957
2023,울산,울산중구,3111000,N,13061441261,22801690992,23403735632,602044640,35863132253
2023,울산,울산남구,3112000,N,15333336291,-4296692100,4082776790,8379468890,11036644191
2023,울산,울산동구,3113000,N,4498690405,1086805120,1604600500,517795380,5585495525
2023,울산,울산북구,3114000,N,7213830366,2259352009,2972156499,712804490,9473182375
2023,울산,울산울주군,3171000,N,13456101540,190798416557,196765650717,5967234160,204254518097
2023,세종,세종본청,3200000,Y,670166098866,57209402067,223368426565,166159024498,727375500933
2023,경기,경기본청,4100000,Y,4418900893873,-20036112803,2047101697462,2067137810265,4398864781070
2023,경기,경기수원시,4111000,N,747973901282,-12712576882,135514984377,148227561259,735261324400
2023,경기,경기성남시,4112000,N,1417962714452,-305894194988,265740028363,571634223351,1112068519464
2023,경기,경기의정부시,4113000,N,167892920096,-89769268450,9243419548,99012687998,78123651646
2023,경기,경기안양시,4114000,N,609089738521,-13907477315,83853827735,97761305050,595182261206
2023,경기,경기부천시,4115000,N,251599626100,12161756564,60925726488,48763969924,263761382664
2023,경기,경기광명시,4116000,N,127998372795,27802897925,33184163385,5381265460,155801270720
2023,경기,경기평택시,4117000,N,466356396689,-45899246204,66432087125,112331333329,420457150485
2023,경기,경기동두천시,4118000,N,273640394489,16527135196,69311567726,52784432530,290167529685
2023,경기,경기안산시,4119000,N,531939819541,-41590948918,30889130714,72480079632,490348870623
2023,경기,경기고양시,4120000,N,631638826730,206739071520,327689198540,120950127020,838377898250
2023,경기,경기과천시,4121000,N,328812376047,2855599870,90770507008,87914907138,331667975917
2023,경기,경기구리시,4122000,N,202074012237,-4219765683,33863693117,38083458800,197854246554
2023,경기,경기남양주시,4123000,N,238615808440,134458840002,140601560572,6142720570,373074648442
2023,경기,경기오산시,4124000,N,97986557879,5266328970,8697215350,3430886380,103252886849
2023,경기,경기시흥시,4125000,N,289581974341,-32745051197,83619077513,116364128710,256836923144
2023,경기,경기군포시,4126000,N,144623544026,-37888756134,13326009616,51214765750,106734787892
2023,경기,경기의왕시,4127000,N,109864870234,7790290306,14340155036,6549864730,117655160540
2023,경기,경기하남시,4128000,N,223373572532,-120689902832,11924484068,132614386900,102683669700
2023,경기,경기용인시,4129000,N,440450893533,-105628496500,76161438978,181789935478,334822397033
2023,경기,경기파주시,4130000,N,102742179648,21536568085,25862097335,4325529250,124278747733
2023,경기,경기이천시,4131000,N,372426505572,-36572552644,68834516673,105407069317,335853952928
2023,경기,경기안성시,4132000,N,189145297107,4382358000,67902652690,63520294690,193527655107
2023,경기,경기김포시,4133000,N,163866221746,-13213815470,8632594230,21846409700,150652406276
2023,경기,경기화성시,4134000,N,439044282305,152809068664,175315447304,22506378640,591853350969
2023,경기,경기광주시,4135000,N,294312703422,13593710429,87026577859,73432867430,307906413851
2023,경기,경기양주시,4136000,N,10160735388,-650638318,4645856542,5296494860,9510097070
2023,경기,경기포천시,4137000,N,526088815569,-75567407637,43220566093,118787973730,450521407932
2023,경기,경기여주시,4138000,N,407309330132,-110359169443,51375145431,161734314874,296950160689
2023,경기,경기연천군,4175000,N,98202054574,-47293361005,8802505535,56095866540,50908693569
2023,경기,경기가평군,4177000,N,144944158580,-17478732130,13651799810,31130531940,127465426450
2023,경기,경기양평군,4178000,N,62140378409,-7047365411,28130106093,35177471504,55093012998
2023,강원,강원본청,4200000,Y,744295685960,164499808704,614162537006,449662728302,908795494664
2023,강원,강원춘천시,4211000,N,213325914089,-27940587361,85283051053,113223638414,185385326728
2023,강원,강원원주시,4212000,N,152656451022,-22828685892,11231163248,34059849140,129827765130
2023,강원,강원강릉시,4213000,N,135109206151,-84435765774,19278363428,103714129202,50673440377
2023,강원,강원동해시,4214000,N,33796395334,1219886872,2099745877,879859005,35016282206
2023,강원,강원태백시,4215000,N,61101947867,21832726708,59853473498,38020746790,82934674575
2023,강원,강원속초시,4216000,N,46672152881,6701930187,7784307284,1082377097,53374083068
2023,강원,강원삼척시,4217000,N,16208575866,880118980,986415030,106296050,17088694846
2023,강원,강원홍천군,4271000,N,133442776220,-40246852982,17467364144,57714217126,93195923238
2023,강원,강원횡성군,4272000,N,149085512719,-24499685195,6583159274,31082844469,124585827524
2023,강원,강원영월군,4273000,N,75407090550,-20776417359,13753343944,34529761303,54630673191
2023,강원,강원평창군,4274000,N,25867883775,791768645,5077816435,4286047790,26659652420
2023,강원,강원정선군,4275000,N,111482684086,12477183170,15561104150,3083920980,123959867256
2023,강원,강원철원군,4276000,N,18787309693,21016178449,21147576859,131398410,39803488142
2023,강원,강원화천군,4277000,N,2613356189,96502668,854687968,758185300,2709858857
2023,강원,강원양구군,4278000,N,119747288463,-25599466810,6742558530,32342025340,94147821653
2023,강원,강원인제군,4279000,N,26176293102,-3893209333,6865955031,10759164364,22283083769
2023,강원,강원고성군,4280000,N,21478161065,2131437262,7941046142,5809608880,23609598327
2023,강원,강원양양군,4281000,N,56123340794,-1397893563,20680059555,22077953118,54725447231
2023,충북,충북본청,4300000,Y,1292819310405,-34000186011,342376497914,376376683925,1258819124394
2023,충북,충북충주시,4312000,N,202503281473,116846887288,136502783588,19655896300,319350168761
2023,충북,충북제천시,4313000,N,236297233057,31493344258,35932778568,4439434310,267790577315
2023,충북,충북청주시,4314000,N,574579623592,3890394899,155259699659,151369304760,578470018491
2023,충북,충북보은군,4372000,N,144636971958,13876947710,25104210480,11227262770,158513919668
2023,충북,충북옥천군,4373000,N,48743129150,2315907090,38561467540,36245560450,51059036240
2023,충북,충북영동군,4374000,N,76766936605,31117695170,32044417070,926721900,107884631775
2023,충북,충북진천군,4375000,N,54821582320,7624178943,37060350793,29436171850,62445761263
2023,충북,충북괴산군,4376000,N,50002563540,-28626085760,5108323270,33734409030,21376477780
2023,충북,충북음성군,4377000,N,55791013173,-2160816350,4500392650,6661209000,53630196823
2023,충북,충북단양군,4378000,N,44244638841,-23132431560,1422471980,24554903540,21112207281
2023,충북,충북증평군,4379000,N,38700717307,655013397,22993181547,22338168150,39355730704
2023,충남,충남본청,4400000,Y,1023909067480,243874815848,382264237173,138389421325,1267783883328
2023,충남,충남천안시,4411000,N,241121732573,32266157088,59439784813,27173627725,273387889661
2023,충남,충남공주시,4412000,N,227989414714,-57936567724,8269048836,66205616560,170052846990
2023,충남,충남보령시,4413000,N,66691486034,-22572136325,6808746985,29380883310,44119349709
2023,충남,충남아산시,4414000,N,163713247361,1247323638,50522604961,49275281323,164960570999
2023,충남,충남서산시,4415000,N,96267670865,2366942004,5164512855,2797570851,98634612869
2023,충남,충남논산시,4416000,N,170733873028,-16858444313,37895806677,54754250990,153875428715
2023,충남,충남계룡시,4417000,N,91868968528,-693555067,3797111833,4490666900,91175413461
2023,충남,충남당진시,4418000,N,79487733226,14360881318,22437195868,8076314550,93848614544
2023,충남,충남금산군,4471000,N,103176597789,22015488115,45243000845,23227512730,125192085904
2023,충남,충남부여군,4473000,N,106740432536,-50039780627,17272789243,67312569870,56700651909
2023,충남,충남서천군,4474000,N,31566683230,233921284,7643612854,7409691570,31800604514
2023,충남,충남청양군,4475000,N,106305024298,-51654090750,20383781720,72037872470,54650933548
2023,충남,충남홍성군,4476000,N,127412366751,-52797004954,6380425906,59177430860,74615361797
2023,충남,충남예산군,4477000,N,80676039183,-26524327733,4767678097,31292005830,54151711450
2023,충남,충남태안군,4478000,N,60362356893,-46090263705,54746055513,100836319218,14272093188
2023,전북,전북본청,4500000,Y,1011799730706,30449612060,237146348018,206696735958,1042249342766
2023,전북,전북전주시,4511000,N,50658819392,-7657753540,87359974948,95017728488,43001065852
2023,전북,전북군산시,4512000,N,232408451964,-43143309535,87494850474,130638160009,189265142429
2023,전북,전북익산시,4513000,N,109787688000,-27299728258,22862862507,50162590765,82487959742
2023,전북,전북정읍시,4514000,N,199828595270,-16117066593,34032088367,50149154960,183711528677
2023,전북,전북남원시,4515000,N,90931385620,-15992909075,61248321635,77241230710,74938476545
2023,전북,전북김제시,4516000,N,81626100854,-126090818,5956750810,6082841628,81500010036
2023,전북,전북완주군,4571000,N,134032860227,46553374926,55693350176,9139975250,180586235153
2023,전북,전북진안군,4572000,N,91138288738,-31360067630,3903985590,35264053220,59778221108
2023,전북,전북무주군,4573000,N,56775583256,-30549742766,17658931699,48208674465,26225840490
2023,전북,전북장수군,4574000,N,46989460148,-7490740899,11158743601,18649484500,39498719249
2023,전북,전북임실군,4575000,N,28665038408,-17147580006,2603476504,19751056510,11517458402
2023,전북,전북순창군,4576000,N,62178366816,-19584006589,5146537741,24730544330,42594360227
2023,전북,전북고창군,4577000,N,65076547050,3044207620,13115338550,10071130930,68120754670
2023,전북,전북부안군,4578000,N,92234623340,-39610056915,3571465580,43181522495,52624566425
2023,전남,전남본청,4600000,Y,1634055901913,-42960088261,625894121992,668854210253,1591095813652
2023,전남,전남목포시,4611000,N,119123315366,-42404979786,6905569244,49310549030,76718335580
2023,전남,전남여수시,4612000,N,155338632078,11533578404,25021436824,13487858420,166872210482
2023,전남,전남순천시,4613000,N,266132480036,156687936599,167395664909,10707728310,422820416635
2023,전남,전남나주시,4614000,N,28095121073,14191002638,15194848298,1003845660,42286123711
2023,전남,전남광양시,4615000,N,36711696667,-4666608238,5907046182,10573654420,32045088429
2023,전남,전남담양군,4671000,N,51857713881,-337585288,10164547782,10502133070,51520128593
2023,전남,전남곡성군,4672000,N,64048689904,-20153399640,9394074150,29547473790,43895290264
2023,전남,전남구례군,4673000,N,71191224204,-31288494610,4634765230,35923259840,39902729594
2023,전남,전남고흥군,4674000,N,36377198282,1548364080,4461926700,2913562620,37925562362
2023,전남,전남보성군,4675000,N,155135440899,-14468628440,5856834430,20325462870,140666812459
2023,전남,전남화순군,4676000,N,60596536232,-35854298460,6244559320,42098857780,24742237772
2023,전남,전남장흥군,4677000,N,52848270700,12231176989,14773839189,2542662200,65079447689
2023,전남,전남강진군,4678000,N,67153875759,-31132695920,9360340250,40493036170,36021179839
2023,전남,전남해남군,4679000,N,234075360376,-25320207497,21766635713,47086843210,208755152879
2023,전남,전남영암군,4680000,N,55298511803,-693771746,5532881084,6226652830,54604740057
2023,전남,전남무안군,4681000,N,74193509484,1950056924,29294112084,27344055160,76143566408
2023,전남,전남함평군,4682000,N,89730932879,-50737433831,13982291689,64719725520,38993499048
2023,전남,전남영광군,4683000,N,58487108770,7152460378,14390809966,7238349588,65639569148
2023,전남,전남장성군,4684000,N,40931839941,2299619250,3229931160,930311910,43231459191
2023,전남,전남완도군,4685000,N,67464988144,-30689386218,9367428682,40056814900,36775601926
2023,전남,전남진도군,4686000,N,20770611658,41660303667,43037169507,1376865840,62430915325
2023,전남,전남신안군,4687000,N,9117128801,3338760587,5149982357,1811221770,12455889388
2023,경북,경북본청,4700000,Y,1883893497210,81197013344,682639673140,601442659796,1965090510554
2023,경북,경북포항시,4711000,N,70317630356,10393393583,21109291660,10715898077,80711023939
2023,경북,경북경주시,4712000,N,193883449145,-28373301777,82548900937,110922202714,165510147368
2023,경북,경북김천시,4713000,N,252553451489,2899377094,10334947524,7435570430,255452828583
2023,경북,경북안동시,4714000,N,373588587007,8831769764,11654941903,2823172139,382420356771
